"Tabela 5457 - Área plantada ou destinada à colheita, área colhida, quantidade produzida, rendimento médio e valor da produção das lavouras temporárias e permanentes"
"Variável - Área plantada ou destinada à colheita (Hectares)"
"Nível";"Cód.";"Município";"Ano x Produto das lavouras temporárias e permanentes"
"Nível";"Cód.";"Município";"2013";;;;;"2014";;;;;"2015"
"Nível";"Cód.";"Município";"Algodão arbóreo (em caroço)";"Algodão herbáceo (em caroço)";"Cana-de-açúcar";"Milho (em grão)";"Soja (em grão)";"Algodão arbóreo (em caroço)";"Algodão herbáceo (em caroço)";"Cana-de-açúcar";"Milho (em grão)";"Soja (em grão)";"Algodão arbóreo (em caroço)";"Algodão herbáceo (em caroço)";"Cana-de-açúcar";"Milho (em grão)";"Soja (em grão)"
"MU";"1503200";"Igarapé-Açu (PA)";"-";"-";"-";"200";"-";"-";"-";"-";"200";"-";"-";"-";"-";"180";"-"
"MU";"1503309";"Igarapé-Miri (PA)";"-";"-";"10";"50";"-";"-";"-";"10";"50";"-";"-";"-";"10";"50";"-"
"MU";"1503408";"Inhangapi (PA)";"-";"-";"-";"320";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MU";"1503457";"Ipixuna do Pará (PA)";"-";"-";"-";"5500";"-";"-";"-";"-";"50";"-";"-";"-";"-";"50";"-"
"MU";"1503507";"Irituia (PA)";"-";"-";"-";"400";"-";"-";"-";"-";"450";"-";"-";"-";"-";"450";"-"
"MU";"1503606";"Itaituba (PA)";"-";"-";"65";"3250";"-";"-";"-";"65";"3250";"-";"-";"-";"13";"1000";"-"
"MU";"1503705";"Itupiranga (PA)";"-";"-";"-";"4000";"-";"-";"-";"-";"3000";"-";"-";"-";"-";"3000";"-"
"MU";"1503754";"Jacareacanga (PA)";"-";"-";"6";"55";"-";"-";"-";"8";"50";"-";"-";"-";"8";"80";"-"
"MU";"1503804";"Jacundá (PA)";"-";"-";"-";"800";"-";"-";"-";"-";"800";"-";"-";"-";"-";"800";"-"
"MU";"1503903";"Juruti (PA)";"-";"-";"25";"140";"-";"-";"-";"35";"260";"-";"-";"-";"12";"10";"-"
"MU";"1504000";"Limoeiro do Ajuru (PA)";"-";"-";"-";"15";"-";"-";"-";"-";"15";"-";"-";"-";"-";"20";"-"
"MU";"1504059";"Mãe do Rio (PA)";"-";"-";"-";"600";"-";"-";"-";"-";"600";"-";"-";"-";"-";"600";"-"
"MU";"1504109";"Magalhães Barata (PA)";"-";"-";"-";"50";"-";"-";"-";"-";"50";"-";"-";"-";"-";"45";"-"
"MU";"1504208";"Marabá (PA)";"-";"-";"-";"6000";"500";"-";"-";"-";"6000";"500";"-";"-";"-";"6000";"-"
"MU";"1504307";"Maracanã (PA)";"-";"-";"-";"230";"-";"-";"-";"-";"230";"-";"-";"-";"-";"180";"-"
"MU";"1504406";"Marapanim (PA)";"-";"-";"-";"50";"-";"-";"-";"-";"50";"-";"-";"-";"-";"40";"-"
"MU";"1504422";"Marituba (PA)";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"...";"..."
"MU";"1504455";"Medicilândia (PA)";"-";"-";"-";"1000";"-";"-";"-";"-";"900";"-";"-";"-";"-";"755";"55"
"MU";"1504505";"Melgaço (PA)";"-";"-";"-";"12";"-";"-";"-";"-";"12";"-";"-";"-";"-";"15";"-"
"MU";"1504604";"Mocajuba (PA)";"-";"-";"-";"50";"-";"-";"-";"-";"50";"-";"-";"-";"-";"50";"-"
"MU";"1504703";"Moju (PA)";"-";"-";"-";"800";"-";"-";"-";"-";"600";"-";"-";"-";"-";"700";"-"
"MU";"1504752";"Mojuí dos Campos (PA)";"-";"-";"15";"6450";"7069";"-";"-";"15";"7200";"12300";"-";"-";"15";"9200";"12300"
"MU";"1504802";"Monte Alegre (PA)";"-";"-";"10";"15000";"-";"-";"-";"10";"12000";"-";"-";"-";"10";"13000";"-"
"MU";"1504901";"Muaná (PA)";"-";"-";"-";"10";"-";"-";"-";"-";"-";"-";"-";"-";"-";"25";"-"
"MU";"1504950";"Nova Esperança do Piriá (PA)";"-";"-";"-";"400";"-";"-";"-";"-";"400";"-";"-";"-";"-";"400";"-"
"MU";"1504976";"Nova Ipixuna (PA)";"-";"-";"320";"700";"-";"-";"-";"-";"700";"-";"-";"-";"-";"770";"-"
"MU";"1505007";"Nova Timboteua (PA)";"-";"-";"-";"360";"-";"-";"-";"-";"360";"-";"-";"-";"-";"360";"-"
"MU";"1505031";"Novo Progresso (PA)";"-";"-";"10";"500";"1000";"-";"-";"5";"500";"1000";"-";"-";"5";"500";"2000"
"MU";"1505064";"Novo Repartimento (PA)";"-";"-";"-";"9000";"-";"-";"-";"-";"9000";"-";"-";"-";"-";"8000";"-"
"MU";"1505106";"Óbidos (PA)";"-";"-";"20";"2000";"-";"-";"-";"20";"2000";"-";"-";"-";"25";"2000";"-"
"MU";"1505205";"Oeiras do Pará (PA)";"-";"-";"-";"120";"-";"-";"-";"-";"120";"-";"-";"-";"-";"120";"-"
"MU";"1505304";"Oriximiná (PA)";"-";"-";"20";"150";"-";"-";"-";"15";"170";"-";"-";"-";"25";"200";"-"
"MU";"1505403";"Ourém (PA)";"-";"-";"-";"200";"-";"-";"-";"-";"200";"-";"-";"-";"-";"360";"-"
"MU";"1505437";"Ourilândia do Norte (PA)";"-";"-";"-";"1400";"-";"-";"-";"-";"400";"-";"-";"-";"-";"400";"-"
"MU";"1505486";"Pacajá (PA)";"-";"-";"5";"2300";"-";"-";"-";"5";"2300";"-";"-";"-";"5";"2300";"-"
"MU";"1505494";"Palestina do Pará (PA)";"-";"-";"-";"245";"-";"-";"-";"-";"250";"-";"-";"-";"-";"400";"-"
"MU";"1505502";"Paragominas (PA)";"-";"-";"-";"8000";"42000";"-";"-";"-";"8000";"41800";"-";"-";"-";"22000";"95000"
"MU";"1505536";"Parauapebas (PA)";"-";"-";"-";"3000";"600";"-";"-";"-";"3200";"600";"-";"-";"-";"4000";"600"
"MU";"1505551";"Pau D'Arco (PA)";"-";"-";"40";"200";"-";"-";"-";"45";"250";"-";"-";"-";"60";"150";"-"
"MU";"1505601";"Peixe-Boi (PA)";"-";"-";"-";"380";"-";"-";"-";"-";"380";"-";"-";"-";"-";"380";"-"
"MU";"1505635";"Piçarra (PA)";"-";"-";"-";"2100";"-";"-";"-";"-";"3000";"-";"-";"-";"-";"3000";"-"
"MU";"1505650";"Placas (PA)";"-";"-";"40";"1700";"300";"-";"-";"40";"1700";"300";"-";"-";"40";"700";"800"
"MU";"1505700";"Ponta de Pedras (PA)";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"30";"-"
"MU";"1505809";"Portel (PA)";"-";"-";"-";"140";"-";"-";"-";"-";"140";"-";"-";"-";"-";"137";"-"
"MU";"1505908";"Porto de Moz (PA)";"-";"-";"15";"150";"-";"-";"-";"15";"150";"-";"-";"-";"-";"100";"-"
"MU";"1506005";"Prainha (PA)";"-";"-";"6";"1800";"-";"-";"-";"6";"1900";"-";"-";"-";"10";"500";"-"
"MU";"1506104";"Primavera (PA)";"-";"-";"-";"35";"-";"-";"-";"-";"35";"-";"-";"-";"-";"380";"-"
"MU";"1506112";"Quatipuru (PA)";"-";"-";"-";"40";"-";"-";"-";"-";"40";"-";"-";"-";"-";"40";"-"
"MU";"1506138";"Redenção (PA)";"-";"-";"60";"1700";"1040";"-";"-";"60";"2500";"1160";"-";"-";"70";"2140";"2040"
"MU";"1506161";"Rio Maria (PA)";"-";"-";"-";"600";"-";"-";"-";"-";"350";"400";"-";"-";"-";"350";"430"
"MU";"1506187";"Rondon do Pará (PA)";"-";"-";"-";"4000";"12000";"-";"-";"-";"4000";"12000";"-";"-";"-";"4000";"12000"
"MU";"1506195";"Rurópolis (PA)";"-";"-";"25";"2660";"180";"-";"-";"25";"2660";"350";"-";"-";"35";"3140";"480"
"MU";"1506203";"Salinópolis (PA)";"-";"-";"-";"200";"-";"-";"-";"-";"200";"-";"-";"-";"-";"200";"-"
"MU";"1506302";"Salvaterra (PA)";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MU";"1506351";"Santa Bárbara do Pará (PA)";"-";"-";"-";"20";"-";"-";"-";"-";"20";"-";"-";"-";"-";"20";"-"
"MU";"1506500";"Santa Izabel do Pará (PA)";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MU";"1506559";"Santa Luzia do Pará (PA)";"-";"-";"-";"350";"-";"-";"-";"-";"350";"-";"-";"-";"-";"350";"-"
"MU";"1506583";"Santa Maria das Barreiras (PA)";"-";"-";"150";"4100";"5520";"-";"-";"150";"3000";"7000";"-";"-";"150";"4500";"10800"
"MU";"1506609";"Santa Maria do Pará (PA)";"-";"-";"-";"650";"-";"-";"-";"-";"650";"-";"-";"-";"-";"420";"-"
"MU";"1506708";"Santana do Araguaia (PA)";"-";"-";"20";"2500";"32100";"-";"-";"20";"1500";"60000";"-";"-";"30";"2200";"50000"
"MU";"1506807";"Santarém (PA)";"-";"-";"15";"11750";"12725";"-";"-";"15";"12828";"14660";"-";"-";"15";"11428";"14660"
"MU";"1506906";"Santarém Novo (PA)";"-";"-";"-";"80";"-";"-";"-";"-";"80";"-";"-";"-";"-";"80";"-"
"MU";"1507003";"Santo Antônio do Tauá (PA)";"-";"-";"-";"100";"-";"-";"-";"-";"60";"-";"-";"-";"-";"45";"-"
"MU";"1507102";"São Caetano de Odivelas (PA)";"-";"-";"-";"20";"-";"-";"-";"-";"20";"-";"-";"-";"-";"15";"-"
"MU";"1507151";"São Domingos do Araguaia (PA)";"-";"-";"-";"2400";"-";"-";"-";"-";"2000";"-";"-";"-";"-";"2000";"-"
"MU";"1507201";"São Domingos do Capim (PA)";"-";"-";"-";"300";"-";"-";"-";"-";"300";"-";"-";"-";"-";"350";"-"
"MU";"1507300";"São Félix do Xingu (PA)";"-";"-";"-";"12604";"-";"-";"-";"-";"12300";"-";"-";"-";"-";"12300";"-"
"MU";"1507409";"São Francisco do Pará (PA)";"-";"-";"-";"300";"-";"-";"-";"-";"300";"-";"-";"-";"-";"50";"-"
"MU";"1507458";"São Geraldo do Araguaia (PA)";"-";"-";"-";"9000";"-";"-";"-";"-";"10000";"-";"-";"-";"-";"9600";"-"
"MU";"1507466";"São João da Ponta (PA)";"-";"-";"-";"15";"-";"-";"-";"-";"15";"-";"-";"-";"-";"18";"-"
"MU";"1507474";"São João de Pirabas (PA)";"-";"-";"-";"50";"-";"-";"-";"-";"50";"-";"-";"-";"-";"50";"-"
"MU";"1507508";"São João do Araguaia (PA)";"-";"-";"100";"2400";"-";"-";"-";"-";"300";"-";"-";"-";"-";"300";"-"
"MU";"1507607";"São Miguel do Guamá (PA)";"-";"-";"-";"1500";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MU";"1507706";"São Sebastião da Boa Vista (PA)";"-";"-";"-";"20";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MU";"1507755";"Sapucaia (PA)";"-";"-";"-";"1250";"-";"-";"-";"-";"1038";"-";"-";"-";"-";"1000";"-"
"MU";"1507805";"Senador José Porfírio (PA)";"-";"-";"4";"500";"-";"-";"-";"4";"500";"-";"-";"-";"4";"500";"-"
"MU";"1507904";"Soure (PA)";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MU";"1507953";"Tailândia (PA)";"-";"-";"-";"3660";"900";"-";"-";"-";"4000";"3000";"-";"-";"-";"7550";"4370"
"MU";"1507961";"Terra Alta (PA)";"-";"-";"-";"60";"-";"-";"-";"-";"60";"-";"-";"-";"-";"50";"-"
"MU";"1507979";"Terra Santa (PA)";"-";"-";"3";"12";"-";"-";"-";"3";"10";"-";"-";"-";"3";"14";"-"
"MU";"1508001";"Tomé-Açu (PA)";"-";"-";"-";"2000";"-";"-";"-";"-";"2000";"-";"-";"-";"-";"1000";"-"
"MU";"1508035";"Tracuateua (PA)";"-";"-";"-";"100";"-";"-";"-";"-";"90";"100";"-";"-";"-";"50";"130"
"MU";"1508050";"Trairão (PA)";"-";"-";"32";"2200";"-";"-";"-";"10";"2200";"-";"-";"-";"10";"2200";"-"
"MU";"1508084";"Tucumã (PA)";"-";"-";"-";"850";"-";"-";"-";"-";"928";"-";"-";"-";"-";"1000";"-"
"MU";"1508100";"Tucuruí (PA)";"-";"-";"-";"2000";"-";"-";"-";"-";"2000";"-";"-";"-";"-";"1000";"-"
"MU";"1508126";"Ulianópolis (PA)";"-";"-";"12500";"4544";"24466";"-";"-";"12500";"4604";"32189";"-";"-";"12500";"7380";"32189"
"MU";"1508159";"Uruará (PA)";"-";"-";"-";"1555";"670";"-";"-";"-";"1400";"670";"-";"-";"-";"1200";"648"
"MU";"1508209";"Vigia (PA)";"-";"-";"-";"30";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-";"-"
"MU";"1508308";"Viseu (PA)";"-";"-";"-";"2000";"-";"-";"-";"-";"1800";"-";"-";"-";"-";"2000";"-"
"MU";"1508357";"Vitória do Xingu (PA)";"-";"-";"3";"130";"-";"-";"-";"3";"130";"-";"-";"-";"3";"200";"-"
"MU";"1508407";"Xinguara (PA)";"-";"-";"20";"2100";"19";"-";"-";"15";"2590";"-";"-";"-";"5";"2600";"-"
"MU";"1600055";"Serra do Navio (AP)";"-";"-";"28";"156";"-";"-";"-";"26";"168";"-";"-";"-";"25";"135";"-"
"MU";"1600105";"Amapá (AP)";"-";"-";"-";"60";"-";"-";"-";"-";"50";"-";"-";"-";"-";"40";"-"
"MU";"1600154";"Pedra Branca do Amapari (AP)";"-";"-";"-";"145";"-";"-";"-";"-";"135";"-";"-";"-";"-";"109";"-"
"MU";"1600204";"Calçoene (AP)";"-";"-";"-";"162";"-";"-";"-";"-";"155";"-";"-";"-";"-";"125";"-"
"MU";"1600212";"Cutias (AP)";"-";"-";"-";"58";"-";"-";"-";"-";"52";"-";"-";"-";"-";"42";"-"
"MU";"1600238";"Ferreira Gomes (AP)";"-";"-";"-";"80";"-";"-";"-";"-";"75";"-";"-";"-";"-";"60";"-"
"MU";"1600253";"Itaubal (AP)";"-";"-";"-";"124";"1368";"-";"-";"-";"120";"3573";"-";"-";"-";"97";"2503"
"MU";"1600279";"Laranjal do Jari (AP)";"-";"-";"-";"225";"-";"-";"-";"-";"220";"-";"-";"-";"-";"177";"-"
"MU";"1600303";"Macapá (AP)";"-";"-";"50";"215";"2990";"-";"-";"65";"218";"11619";"-";"-";"65";"175";"8121"
"MU";"1600402";"Mazagão (AP)";"-";"-";"-";"124";"-";"-";"-";"-";"132";"-";"-";"-";"-";"106";"-"
"MU";"1600501";"Oiapoque (AP)";"-";"-";"-";"30";"-";"-";"-";"-";"30";"-";"-";"-";"-";"25";"-"
"MU";"1600535";"Porto Grande (AP)";"-";"-";"55";"128";"-";"-";"-";"50";"132";"-";"-";"-";"45";"105";"-"
"MU";"1600550";"Pracuúba (AP)";"-";"-";"-";"65";"-";"-";"-";"-";"61";"-";"-";"-";"-";"49";"-"
"MU";"1600600";"Santana (AP)";"-";"-";"-";"58";"-";"-";"-";"-";"65";"-";"-";"-";"-";"60";"-"
"MU";"1600709";"Tartarugalzinho (AP)";"-";"-";"-";"560";"170";"-";"-";"-";"482";"633";"-";"-";"-";"400";"501"
"MU";"1600808";"Vitória do Jari (AP)";"-";"-";"-";"60";"-";"-";"-";"-";"55";"-";"-";"-";"-";"45";"-"
"MU";"1700251";"Abreulândia (TO)";"-";"-";"-";"20";"-";"-";"-";"-";"25";"280";"-";"-";"-";"30";"5350"
"MU";"1700301";"Aguiarnópolis (TO)";"-";"-";"-";"50";"-";"-";"-";"-";"55";"-";"-";"-";"-";"55";"-"
"MU";"1700350";"Aliança do Tocantins (TO)";"-";"-";"-";"190";"1250";"-";"-";"-";"150";"1730";"-";"-";"-";"380";"3600"
"MU";"1700400";"Almas (TO)";"-";"-";"35";"300";"2000";"-";"-";"35";"300";"4500";"-";"-";"35";"1300";"8000"
"MU";"1700707";"Alvorada (TO)";"-";"-";"-";"220";"21000";"-";"-";"-";"646";"28332";"-";"-";"-";"1185";"23200"
"MU";"1701002";"Ananás (TO)";"-";"-";"-";"12";"-";"-";"-";"-";"12";"-";"-";"-";"-";"12";"-"
"MU";"1701051";"Angico (TO)";"-";"-";"11";"130";"-";"-";"-";"11";"130";"-";"-";"-";"-";"130";"-"
"MU";"1701101";"Aparecida do Rio Negro (TO)";"-";"-";"-";"1680";"12000";"-";"-";"-";"1800";"18000";"-";"-";"-";"3600";"18000"
"MU";"1701309";"Aragominas (TO)";"-";"-";"20";"550";"-";"-";"-";"22";"500";"-";"-";"-";"24";"350";"-"
"MU";"1701903";"Araguacema (TO)";"-";"-";"-";"1030";"2500";"-";"-";"-";"1085";"5500";"-";"-";"-";"140";"7450"
"MU";"1702000";"Araguaçu (TO)";"-";"-";"10";"700";"2252";"-";"-";"11";"650";"6057";"-";"-";"13";"550";"9999"
"MU";"1702109";"Araguaína (TO)";"-";"-";"23";"1000";"-";"-";"-";"23";"800";"-";"-";"-";"25";"650";"5500"
"MU";"1702158";"Araguanã (TO)";"-";"-";"-";"200";"-";"-";"-";"-";"190";"-";"-";"-";"-";"170";"-"
"MU";"1702208";"Araguatins (TO)";"-";"-";"-";"420";"-";"-";"-";"-";"25";"-";"-";"-";"-";"300";"-"
"MU";"1702307";"Arapoema (TO)";"-";"-";"-";"250";"1300";"-";"-";"-";"500";"1300";"-";"-";"-";"530";"1300"
"MU";"1702406";"Arraias (TO)";"-";"-";"3000";"1200";"-";"-";"-";"500";"1000";"-";"-";"-";"200";"700";"-"
"MU";"1702554";"Augustinópolis (TO)";"-";"-";"-";"100";"-";"-";"-";"-";"100";"-";"-";"-";"-";"60";"-"
"MU";"1702703";"Aurora do Tocantins (TO)";"-";"-";"20";"600";"-";"-";"-";"20";"500";"-";"-";"-";"20";"400";"-"
"MU";"1702901";"Axixá do Tocantins (TO)";"-";"-";"-";"60";"-";"-";"-";"-";"50";"-";"-";"-";"-";"50";"-"
"MU";"1703008";"Babaçulândia (TO)";"-";"-";"23";"640";"630";"-";"-";"25";"750";"1000";"-";"-";"24";"710";"1000"
"MU";"1703057";"Bandeirantes do Tocantins (TO)";"-";"-";"-";"100";"150";"-";"-";"-";"150";"200";"-";"-";"-";"170";"250"
"MU";"1703073";"Barra do Ouro (TO)";"-";"-";"-";"1060";"7000";"-";"-";"-";"1600";"7800";"-";"-";"-";"1670";"10300"
"MU";"1703107";"Barrolândia (TO)";"-";"-";"-";"280";"300";"-";"-";"-";"300";"320";"-";"-";"-";"85";"330"
"MU";"1703206";"Bernardo Sayão (TO)";"-";"-";"-";"150";"-";"-";"-";"-";"150";"-";"-";"-";"-";"120";"-"
"MU";"1703305";"Bom Jesus do Tocantins (TO)";"-";"-";"360";"200";"7000";"-";"-";"6000";"1407";"6000";"-";"-";"3000";"250";"9000"
"MU";"1703602";"Brasilândia do Tocantins (TO)";"-";"-";"-";"200";"1300";"-";"-";"-";"700";"1500";"-";"-";"-";"1700";"-"
"MU";"1703701";"Brejinho de Nazaré (TO)";"-";"-";"65";"1130";"14000";"-";"-";"-";"-";"20000";"-";"-";"-";"3600";"21000"
"MU";"1703800";"Buriti do Tocantins (TO)";"-";"-";"-";"25";"-";"-";"-";"-";"30";"-";"-";"-";"-";"10";"-"
"MU";"1703826";"Cachoeirinha (TO)";"-";"-";"-";"91";"-";"-";"-";"-";"91";"-";"-";"-";"-";"91";"-"
"MU";"1703842";"Campos Lindos (TO)";"-";"-";"22";"20700";"67800";"-";"-";"25";"41800";"73000";"-";"-";"46";"47200";"72700"
"MU";"1703867";"Cariri do Tocantins (TO)";"-";"-";"-";"120";"7821";"-";"-";"-";"125";"23468";"-";"-";"-";"120";"19817"
"MU";"1703883";"Carmolândia (TO)";"-";"-";"-";"170";"-";"-";"-";"-";"150";"-";"-";"-";"-";"130";"-"
"MU";"1703891";"Carrasco Bonito (TO)";"-";"-";"-";"18";"-";"-";"-";"-";"40";"-";"-";"-";"-";"30";"-"
"MU";"1703909";"Caseara (TO)";"-";"-";"20";"3200";"4000";"-";"-";"-";"3520";"11200";"-";"-";"-";"220";"11400"
"MU";"1704105";"Centenário (TO)";"-";"-";"-";"340";"-";"-";"-";"-";"350";"1500";"-";"-";"-";"350";"3000"
"MU";"1704600";"Chapada de Areia (TO)";"-";"-";"-";"30";"-";"-";"-";"-";"35";"-";"-";"-";"-";"40";"-"
"MU";"1705102";"Chapada da Natividade (TO)";"-";"-";"13";"600";"8000";"-";"-";"13";"600";"12000";"-";"-";"10";"1617";"15000"
"MU";"1705508";"Colinas do Tocantins (TO)";"-";"-";"-";"50";"200";"-";"-";"-";"50";"300";"-";"-";"-";"30";"-"
"MU";"1705557";"Combinado (TO)";"-";"-";"30";"1200";"-";"-";"-";"30";"1000";"-";"-";"-";"25";"500";"-"
"MU";"1705607";"Conceição do Tocantins (TO)";"-";"-";"13";"350";"-";"-";"-";"13";"300";"-";"-";"-";"10";"300";"-"
"MU";"1706001";"Couto Magalhães (TO)";"-";"-";"-";"250";"2300";"-";"-";"-";"750";"2500";"-";"-";"-";"800";"2700"
"MU";"1706100";"Cristalândia (TO)";"-";"-";"-";"400";"800";"-";"-";"-";"-";"900";"-";"-";"-";"120";"3250"
"MU";"1706258";"Crixás do Tocantins (TO)";"-";"-";"-";"120";"1521";"-";"-";"-";"100";"2515";"-";"-";"-";"110";"4030"
"MU";"1706506";"Darcinópolis (TO)";"-";"-";"60";"6000";"6000";"-";"-";"70";"4000";"7000";"-";"-";"-";"4000";"7000"
"MU";"1707009";"Dianópolis (TO)";"-";"1400";"75";"3500";"30000";"-";"2260";"20";"3500";"35000";"-";"-";"30";"200";"500"
"MU";"1707108";"Divinópolis do Tocantins (TO)";"-";"-";"-";"70";"-";"-";"-";"-";"80";"630";"-";"-";"-";"150";"3000"
"MU";"1707207";"Dois Irmãos do Tocantins (TO)";"-";"-";"-";"600";"600";"-";"-";"-";"650";"650";"-";"-";"-";"250";"670"
"MU";"1707306";"Dueré (TO)";"-";"-";"-";"110";"-";"-";"-";"-";"115";"1450";"-";"-";"-";"430";"3230"
"MU";"1707405";"Esperantina (TO)";"-";"-";"-";"50";"-";"-";"-";"-";"30";"-";"-";"-";"-";"30";"-"
"MU";"1707553";"Fátima (TO)";"-";"-";"-";"180";"825";"-";"-";"-";"-";"1200";"-";"-";"-";"200";"1880"
"MU";"1707652";"Figueirópolis (TO)";"-";"-";"-";"380";"10488";"-";"-";"-";"340";"17300";"-";"-";"-";"200";"25000"
"MU";"1707702";"Filadélfia (TO)";"-";"-";"16";"630";"-";"-";"-";"20";"500";"-";"-";"-";"-";"400";"-"
"MU";"1708205";"Formoso do Araguaia (TO)";"-";"-";"-";"220";"32380";"-";"-";"20";"230";"20255";"-";"-";"20";"500";"20424"
"MU";"1708254";"Tabocão (TO)";"-";"-";"-";"80";"3100";"-";"-";"-";"80";"3100";"-";"-";"-";"80";"3100"
"MU";"1708304";"Goianorte (TO)";"-";"-";"-";"150";"-";"-";"-";"-";"200";"-";"-";"-";"-";"350";"120"
"MU";"1709005";"Goiatins (TO)";"-";"-";"40";"4200";"12500";"-";"-";"44";"5570";"14200";"-";"-";"79";"10000";"20000"
"MU";"1709302";"Guaraí (TO)";"-";"-";"-";"300";"10000";"-";"-";"-";"300";"11000";"-";"-";"-";"300";"11000"
"MU";"1709500";"Gurupi (TO)";"-";"-";"-";"150";"4650";"-";"-";"-";"150";"5000";"-";"250";"-";"400";"9834"
"MU";"1709807";"Ipueiras (TO)";"-";"-";"20";"130";"6000";"-";"-";"-";"-";"6800";"-";"-";"-";"1100";"7155"
"MU";"1710508";"Itacajá (TO)";"-";"-";"-";"100";"3600";"-";"-";"-";"720";"6000";"-";"-";"-";"200";"4300"
"MU";"1710706";"Itaguatins (TO)";"-";"-";"-";"40";"-";"-";"-";"-";"35";"-";"-";"-";"-";"35";"-"
"MU";"1710904";"Itapiratins (TO)";"-";"-";"-";"250";"5600";"-";"-";"-";"1050";"11082";"-";"-";"-";"1600";"11100"
"MU";"1711100";"Itaporã do Tocantins (TO)";"-";"-";"-";"200";"-";"-";"-";"-";"200";"-";"-";"-";"-";"230";"-"
"MU";"1711506";"Jaú do Tocantins (TO)";"-";"-";"-";"260";"-";"-";"-";"-";"240";"-";"-";"-";"-";"200";"-"
"MU";"1711803";"Juarina (TO)";"-";"-";"-";"50";"-";"-";"-";"-";"100";"-";"-";"-";"-";"120";"-"
"MU";"1711902";"Lagoa da Confusão (TO)";"-";"-";"-";"60";"26000";"-";"-";"-";"65";"50590";"-";"-";"-";"2700";"43824"
"MU";"1711951";"Lagoa do Tocantins (TO)";"-";"-";"13";"320";"500";"-";"-";"-";"-";"2200";"-";"-";"-";"400";"2200"
"MU";"1712009";"Lajeado (TO)";"-";"-";"-";"190";"-";"-";"-";"-";"190";"-";"-";"-";"-";"200";"-"
"MU";"1712157";"Lavandeira (TO)";"-";"-";"10";"300";"1000";"-";"-";"10";"250";"-";"-";"-";"10";"250";"-"
"MU";"1712405";"Lizarda (TO)";"-";"-";"-";"80";"-";"-";"-";"-";"75";"-";"-";"-";"-";"80";"1500"
"MU";"1712454";"Luzinópolis (TO)";"-";"-";"-";"206";"-";"-";"-";"-";"206";"-";"-";"-";"-";"206";"-"
"MU";"1712504";"Marianópolis do Tocantins (TO)";"-";"-";"-";"110";"5000";"-";"-";"-";"120";"6200";"-";"-";"-";"80";"15000"
"MU";"1712702";"Mateiros (TO)";"-";"1000";"-";"7000";"42000";"-";"2500";"-";"-";"35000";"-";"2500";"-";"-";"35000"
"MU";"1712801";"Maurilândia do Tocantins (TO)";"-";"-";"-";"40";"-";"-";"-";"-";"40";"-";"-";"-";"-";"40";"-"
"MU";"1713205";"Miracema do Tocantins (TO)";"-";"-";"-";"150";"1200";"-";"-";"-";"150";"1200";"-";"-";"-";"150";"4800"
"MU";"1713304";"Miranorte (TO)";"-";"-";"-";"180";"880";"-";"-";"-";"180";"2260";"-";"-";"-";"200";"2260"
"MU";"1713601";"Monte do Carmo (TO)";"-";"-";"15";"1430";"17000";"-";"-";"-";"3500";"27000";"-";"-";"-";"6750";"32650"
"MU";"1713700";"Monte Santo do Tocantins (TO)";"-";"-";"-";"70";"-";"-";"-";"-";"77";"-";"-";"-";"-";"60";"-"
"MU";"1713809";"Palmeiras do Tocantins (TO)";"-";"-";"-";"40";"100";"-";"-";"-";"40";"-";"-";"-";"-";"40";"-"
"MU";"1713957";"Muricilândia (TO)";"-";"-";"-";"350";"-";"-";"-";"-";"290";"-";"-";"-";"-";"140";"-"
"MU";"1714203";"Natividade (TO)";"-";"-";"35";"500";"1000";"-";"-";"35";"500";"400";"-";"-";"30";"800";"1000"
"MU";"1714302";"Nazaré (TO)";"-";"-";"2";"80";"-";"-";"-";"-";"80";"-";"-";"-";"-";"80";"-"
"MU";"1714880";"Nova Olinda (TO)";"-";"-";"-";"250";"250";"-";"-";"-";"500";"400";"-";"-";"-";"300";"430"
"MU";"1715002";"Nova Rosalândia (TO)";"-";"-";"-";"50";"-";"-";"-";"-";"55";"3500";"-";"-";"-";"60";"3600"
"MU";"1715101";"Novo Acordo (TO)";"-";"-";"20";"370";"800";"-";"-";"-";"-";"3000";"-";"-";"-";"-";"3200"
"MU";"1715150";"Novo Alegre (TO)";"-";"-";"30";"400";"-";"-";"-";"20";"400";"-";"-";"-";"20";"400";"-"
"MU";"1715259";"Novo Jardim (TO)";"-";"-";"25";"650";"-";"-";"-";"20";"600";"-";"-";"-";"20";"600";"-"
"MU";"1715507";"Oliveira de Fátima (TO)";"-";"-";"45";"230";"1160";"-";"-";"-";"-";"1550";"-";"-";"-";"250";"1550"
